id,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,AST,REB,ALL_STAR_APPEARANCES,PIE,PTS
1593,Bob,Boozer,Bob Boozer,"Boozer, Bob",B. Boozer,bob-boozer,1937-04-26T00:00:00,Kansas State,USA,Kansas State/USA,80.00,215.00,10,20,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_boozer,1960,1970,N,Y,Y,1959,1,1,1.40,8.10,1.00,,15.84
4200,John,Jenkins,John Jenkins,"Jenkins, John",J. Jenkins,john-jenkins,1991-03-06T00:00:00,Vanderbilt,USA,Vanderbilt/USA,76.00,215.00,6,30,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,john_jenkins,2012,2018,Y,Y,Y,2012,1,23,0.80,1.50,0.00,,6.04
3855,Omari,Spellman,Omari Spellman,"Spellman, Omari",O. Spellman,omari-spellman,1997-07-21T00:00:00,Villanova,USA,Villanova/USA,80.00,245.00,2,14,Forward,Inactive,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,omari_spellman,2018,2019,Y,Y,Y,2018,1,30,1.00,4.30,0.00,,7.84
547,Eddie,Hughes,Eddie Hughes,"Hughes, Eddie",E. Hughes,eddie-hughes,1960-05-26T00:00:00,Colorado State,USA,Colorado State/USA,70.00,165.00,2,1,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_eddie_hughes,1987,1989,N,Y,Y,1982,7,140,1.60,1.00,0.00,,4.14
2295,Dave,Bing,Dave Bing,"Bing, Dave",D. Bing,dave-bing,1943-11-24T00:00:00,Syracuse,USA,Syracuse/USA,75.00,180.00,11,21,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_dave_bing,1966,1977,N,Y,Y,1966,1,2,6.00,3.80,7.00,,21.34
798,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,75.00,205.00,11,21,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jrue_holiday,2009,2020,N,Y,Y,2009,1,17,5.20,4.60,,0.12,16.94
2813,Ray,Scott,Ray Scott,"Scott, Ray",R. Scott,ray-scott,1938-07-12T00:00:00,Portland,USA,Portland/USA,81.00,215.00,8,31,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ray_scott,1961,1969,N,Y,Y,1961,1,4,2.40,10.50,0.00,,15.94
112,John,Amaechi,John Amaechi,"Amaechi, John",J. Amaechi,john-amaechi,1970-11-26T00:00:00,Penn State,United Kingdom,Penn State/United Kingdom,82.00,270.00,5,13,Forward-Center,Inactive,N,1610612753,Magic,ORL,magic,Orlando,john_amaechi,1995,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,0.80,2.60,0.00,,7.24
2378,David,Pope,David Pope,"Pope, David",D. Pope,david-pope,1962-04-15T00:00:00,Norfolk State,USA,Norfolk State/USA,79.00,220.00,1,51,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_david_pope,1984,1985,N,Y,Y,1984,3,62,0.30,0.90,0.00,,2.94
2236,Michael,Anderson,Michael Anderson,"Anderson, Michael",M. Anderson,michael-anderson,1966-03-23T00:00:00,Drexel,USA,Drexel/USA,71.00,184.00,0,10,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_michael_anderson,1988,1988,N,Y,Y,1988,3,73,4.30,2.50,0.00,,6.74
3054,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,dwayne-bacon,1995-08-30T00:00:00,Florida State,USA,Florida State/USA,78.00,221.00,3,8,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,dwayne_bacon,2017,2020,Y,Y,Y,2017,2,40,1.10,2.80,,0.06,10.94
1331,Speedy,Claxton,Speedy Claxton,"Claxton, Speedy",S. Claxton,speedy-claxton,1978-05-08T00:00:00,Hofstra,USA,Hofstra/USA,71.00,170.00,7,12,Guard,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,speedy_claxton,2001,2008,N,Y,Y,2000,1,20,4.30,2.50,0.00,,10.34
384,Devin,Booker,Devin Booker,"Booker, Devin",D. Booker,devin-booker,1996-10-30T00:00:00,Kentucky,USA,Kentucky/USA,77.00,206.00,5,1,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,devin_booker,2015,2020,N,Y,Y,2015,1,13,4.60,4.00,,0.13,26.14
2499,Dick,Fitzgerald,Dick Fitzgerald,"Fitzgerald, Dick",D. Fitzgerald,dick-fitzgerald,1920-11-18T00:00:00,Seton Hall,USA,Seton Hall/USA,74.00,175.00,1,,Forward,Inactive,N,1610610035,Huskies,HUS,huskies,Toronto,HISTADD_dick_fitzgerald,1946,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,0.70,,0.00,,5.54
1496,Brandon,Rush,Brandon Rush,"Rush, Brandon",B. Rush,brandon-rush,1985-07-07T00:00:00,Kansas,USA,Kansas/USA,78.00,225.00,9,4,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,brandon_rush,2008,2016,N,Y,Y,2008,1,13,1.00,2.90,0.00,,7.84
340,Eric,Johnson,Eric Johnson,"Johnson, Eric",E. Johnson,eric-johnson,1966-02-07T00:00:00,Nebraska,USA,Nebraska/USA,74.00,205.00,0,15,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_eric_johnson,1989,1989,N,Y,Y,Undrafted,Undrafted,Undrafted,1.30,0.60,0.00,,2.14
1730,T.J.,Ford,T.J. Ford,"Ford, T.J.",T. Ford,tj-ford,1983-03-24T00:00:00,Texas,USA,Texas/USA,72.00,165.00,7,,Guard,Inactive,N,0,,,,,t.j._ford,2003,2011,N,Y,Y,2003,1,8,5.80,3.10,0.00,,12.24
306,Dijon,Thompson,Dijon Thompson,"Thompson, Dijon",D. Thompson,dijon-thompson,1983-03-23T00:00:00,UCLA,USA,UCLA/USA,80.00,200.00,1,,Guard-Forward,Inactive,N,0,,,,,dijon_thompson,2005,2006,Y,Y,Y,2005,2,54,0.20,1.20,0.00,,3.84
2040,Ray,Blume,Ray Blume,"Blume, Ray",R. Blume,ray-blume,1958-09-23T00:00:00,Oregon State,USA,Oregon State/USA,76.00,185.00,0,22,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_ray_blume,1981,1981,N,Y,Y,1981,2,36,1.40,0.80,0.00,,5.64
3500,Alando,Tucker,Alando Tucker,"Tucker, Alando",A. Tucker,alando-tucker,1984-02-11T00:00:00,Wisconsin,USA,Wisconsin/USA,78.00,205.00,3,,Forward,Inactive,N,0,,,,,alando_tucker,2007,2009,Y,Y,Y,2007,1,29,0.30,1.00,0.00,,5.14
2376,Stephen,Graham,Stephen Graham,"Graham, Stephen",S. Graham,stephen-graham,1982-06-11T00:00:00,Oklahoma State,USA,Oklahoma State/USA,78.00,215.00,6,26,Guard-Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,stephen_graham,2005,2010,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.50,1.80,0.00,,5.04
4356,Gene,Stump,Gene Stump,"Stump, Gene",G. Stump,gene-stump,1923-11-13T00:00:00,DePaul,USA,DePaul/USA,74.00,185.00,2,,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_gene_stump,1947,1949,N,Y,Y,1947,None,None,0.80,,0.00,,6.34
1899,Will,Perdue,Will Perdue,"Perdue, Will",W. Perdue,will-perdue,1965-08-29T00:00:00,Vanderbilt,USA,Vanderbilt/USA,84.00,240.00,12,55,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,will_perdue,1988,2000,N,Y,Y,1988,1,11,0.80,4.90,0.00,,5.74
4306,Norm,Baker,Norm Baker,"Baker, Norm",N. Baker,norm-baker,1923-02-17T00:00:00,Victoria,Canada,Victoria/Canada,72.00,180.00,0,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_norm_baker,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,,0.00,,1.04
2784,Reggie,Evans,Reggie Evans,"Evans, Reggie",R. Evans,reggie-evans,1980-05-18T00:00:00,Iowa,USA,Iowa/USA,80.00,245.00,12,30,Center-Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,reggie_evans,2002,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,0.60,7.10,0.00,,5.14
1776,Truck,Robinson,Truck Robinson,"Robinson, Truck",T. Robinson,truck-robinson,1951-10-04T00:00:00,Tennessee State,USA,Tennessee State/USA,79.00,225.00,10,21,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_truck_robinson,1974,1984,N,Y,Y,1974,2,22,1.70,9.40,2.00,,16.54
2870,Dominic,Pressley,Dominic Pressley,"Pressley, Dominic",D. Pressley,dominic-pressley,1964-05-30T00:00:00,Boston College,USA,Boston College/USA,74.00,170.00,0,12,Guard,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_dominic_pressley,1988,1988,N,Y,Y,1986,5,99,2.00,1.20,0.00,,2.84
3574,Wayne,Hightower,Wayne Hightower,"Hightower, Wayne",W. Hightower,wayne-hightower,1940-01-14T00:00:00,Kansas,USA,Kansas/USA,80.00,192.00,4,12,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_wayne_hightower,1962,1966,N,Y,Y,1962,1,5,1.10,5.90,0.00,,10.04
1423,Walt,Lautenbach,Walt Lautenbach,"Lautenbach, Walt",W. Lautenbach,walt-lautenbach,1922-11-17T00:00:00,Wisconsin,USA,Wisconsin/USA,74.00,185.00,0,,Forward,Inactive,N,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_walt_lautenbach,1949,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,1.30,,0.00,,5.34
1350,Damion,James,Damion James,"James, Damion",D. James,damion-james,1987-10-07T00:00:00,Texas,USA,Texas/USA,79.00,225.00,3,7,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,damion_james,2010,2013,Y,Y,Y,2010,1,24,0.70,3.40,0.00,,4.84
1115,Mike,Batiste,Mike Batiste,"Batiste, Mike",M. Batiste,mike-batiste,1977-11-21T00:00:00,Arizona State,USA,Arizona State/USA,,,1,,,Inactive,N,0,,,,,mike_batiste,2002,2007,N,Y,Y,Undrafted,Undrafted,Undrafted,0.70,3.40,0.00,,7.44
2768,Harold,Johnson,Harold Johnson,"Johnson, Harold",H. Johnson,harold-johnson,1920-01-20T00:00:00,Indiana State,USA,Indiana State/USA,78.00,240.00,0,,Center,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_harold_johnson,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.40,,0.00,,1.64
4043,Will,Barton,Will Barton,"Barton, Will",W. Barton,will-barton,1991-01-06T00:00:00,Memphis,USA,Memphis/USA,78.00,181.00,8,5,Guard,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,will_barton,2012,2020,Y,Y,Y,2012,2,40,3.20,4.10,,0.08,14.04
2751,Joseph,Reiser,Joseph Reiser,"Reiser, Joseph",J. Reiser,joseph-reiser,1914-12-17T00:00:00,New York University,USA,New York University/USA,71.00,165.00,2,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_chick_reiser,1947,1949,N,Y,Y,1947,None,None,2.00,,0.00,,11.44
3513,Kenny,Thomas,Kenny Thomas,"Thomas, Kenny",K. Thomas,kenny-thomas,1977-07-25T00:00:00,New Mexico,USA,New Mexico/USA,79.00,245.00,11,,Center-Forward,Inactive,N,0,,,,,kenny_thomas,1999,2009,N,Y,Y,1999,1,22,1.50,6.90,0.00,,10.34
4049,Aaron,Miles,Aaron Miles,"Miles, Aaron",A. Miles,aaron-miles,1983-04-13T00:00:00,Kansas,USA,Kansas/USA,73.00,190.00,1,,Guard,Inactive,N,0,,,,,aaron_miles,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.30,0.70,0.00,,1.84
1277,Ray,Owes,Ray Owes,"Owes, Ray",R. Owes,ray-owes,1972-12-12T00:00:00,Arizona,USA,Arizona/USA,81.00,224.00,0,35,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,ray_owes,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,2.90,0.00,,4.14
3947,Gene,Guarilia,Gene Guarilia,"Guarilia, Gene",G. Guarilia,gene-guarilia,1937-09-13T00:00:00,George Washington,USA,George Washington/USA,77.00,220.00,3,20,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_gene_guarilia,1959,1962,N,Y,Y,1959,2,14,0.30,2.30,0.00,,4.24
4365,Phil,Rollins,Phil Rollins,"Rollins, Phil",P. Rollins,phil-rollins,1934-01-19T00:00:00,Louisville,USA,Louisville/USA,74.00,185.00,2,3,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_phil_rollins,1958,1960,N,Y,Y,1956,None,None,2.60,2.20,0.00,,6.14
1704,Larry,Staverman,Larry Staverman,"Staverman, Larry",L. Staverman,larry-staverman,1936-10-11T00:00:00,Thomas More,USA,Thomas More/USA,79.00,205.00,4,13,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_larry_staverman,1958,1963,N,Y,Y,1958,9,64,0.90,3.80,0.00,,5.74
4283,Jerome,Anderson,Jerome Anderson,"Anderson, Jerome",J. Anderson,jerome-anderson,1953-10-09T00:00:00,West Virginia,USA,West Virginia/USA,77.00,195.00,1,21-23,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_jerome_anderson,1975,1976,N,Y,Y,1975,3,53,0.30,0.50,0.00,,3.64
3592,Kevin,Kunnert,Kevin Kunnert,"Kunnert, Kevin",K. Kunnert,kevin-kunnert,1951-11-11T00:00:00,Iowa,USA,Iowa/USA,84.00,230.00,8,44,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_kevin_kunnert,1973,1981,N,Y,Y,1973,1,12,1.40,7.30,0.00,,9.34
2748,Reggie,Hanson,Reggie Hanson,"Hanson, Reggie",R. Hanson,reggie-hanson,1968-10-08T00:00:00,Kentucky,USA,Kentucky/USA,80.00,195.00,0,34,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,reggie_hanson,1997,1997,N,Y,Y,1998,None,None,0.10,0.80,0.00,,1.84
1018,Anthony,Avent,Anthony Avent,"Avent, Anthony",A. Avent,anthony-avent,1969-10-18T00:00:00,Seton Hall,USA,Seton Hall/USA,81.00,240.00,5,30,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992,1999,N,Y,Y,1991,1,15,0.80,4.50,0.00,,6.64
4264,Rob,Rensberger,Rob Rensberger,"Rensberger, Rob",R. Rensberger,rob-rensberger,1921-03-07T00:00:00,Notre Dame,USA,Notre Dame/USA,74.00,170.00,0,,Forward,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_rob_rensberger,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,0.00,,0.00,,1.04
2371,Joseph,Forte,Joseph Forte,"Forte, Joseph",J. Forte,joseph-forte,1981-03-23T00:00:00,North Carolina,USA,North Carolina/USA,76.00,194.00,2,40,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,joseph_forte,2001,2002,N,Y,Y,2001,1,21,0.70,0.70,0.00,,2.24
449,Bill,Smith,Bill Smith,"Smith, Bill",B. Smith,bill-smith,1949-02-14T00:00:00,Syracuse,USA,Syracuse/USA,84.00,220.00,1,43,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bill_smith,1971,1972,N,Y,Y,1971,3,42,0.70,4.80,0.00,,7.84
2839,George,Blaney,George Blaney,"Blaney, George",G. Blaney,george-blaney,1939-11-12T00:00:00,Holy Cross,USA,Holy Cross/USA,73.00,175.00,0,15,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_george_blaney,1961,1961,N,Y,Y,1961,4,33,1.30,1.00,0.00,,4.34
2353,Jameer,Nelson,Jameer Nelson,"Nelson, Jameer",J. Nelson,jameer-nelson,1982-02-09T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,72.00,190.00,14,41,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jameer_nelson,2004,2017,N,Y,Y,2004,1,20,5.10,3.00,0.00,,12.34
3372,Robert,Archibald,Robert Archibald,"Archibald, Robert",R. Archibald,robert-archibald,1980-03-29T00:00:00,Illinois,Scotland,Illinois/Scotland,83.00,250.00,2,34,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,robert_archibald,2002,2003,N,Y,Y,2002,2,31,0.40,1.60,0.00,,2.24
662,Tate,George,Tate George,"George, Tate",T. George,tate-george,1968-05-29T00:00:00,Connecticut,USA,Connecticut/USA,77.00,190.00,3,12,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_tate_george,1990,1994,N,Y,Y,1990,1,22,1.80,1.00,0.00,,5.24
479,Cazzie,Russell,Cazzie Russell,"Russell, Cazzie",C. Russell,cazzie-russell,1944-06-07T00:00:00,Michigan,USA,Michigan/USA,77.00,218.00,11,32,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cazzie_russell,1966,1977,N,Y,Y,1966,1,1,2.20,3.80,1.00,,16.14
1093,Winford,Boynes,Winford Boynes,"Boynes, Winford",W. Boynes,winford-boynes,1957-05-17T00:00:00,San Francisco,USA,San Francisco/USA,78.00,185.00,2,6,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_winford_boynes,1978,1980,N,Y,Y,1978,1,13,1.20,2.10,0.00,,9.44
1779,William,Cunningham,William Cunningham,"Cunningham, William",W. Cunningham,william-cunningham,1974-03-25T00:00:00,Temple,USA,Temple/USA,83.00,240.00,1,51,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,william_cunningham,1997,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,0.10,1.70,0.00,,1.64
2978,Taurean,Green,Taurean Green,"Green, Taurean",T. Green,taurean-green,1986-11-28T00:00:00,Florida,USA,Florida/USA,72.00,177.00,0,0,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,taurean_green,2007,2007,Y,Y,Y,2007,2,52,0.60,0.60,0.00,,2.64
1145,Courtney,Lee,Courtney Lee,"Lee, Courtney",C. Lee,courtney-lee,1985-10-03T00:00:00,Western Kentucky,USA,Western Kentucky/USA,77.00,215.00,12,1,Guard,Inactive,Y,1610612742,Mavericks,DAL,mavericks,Dallas,courtney_lee,2008,2019,Y,Y,Y,2008,1,22,1.70,2.60,0.00,,10.64
3920,Jim,Holstein,Jim Holstein,"Holstein, Jim",J. Holstein,jim-holstein,1930-09-24T00:00:00,Cincinnati,USA,Cincinnati/USA,75.00,180.00,3,10,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_jim_holstein,1952,1955,N,Y,Y,1952,None,None,1.10,2.90,0.00,,4.84
1882,Terrance,Roberson,Terrance Roberson,"Roberson, Terrance",T. Roberson,terrance-roberson,1976-12-30T00:00:00,Fresno State,USA,Fresno State/USA,,,0,,,Inactive,N,0,,,,,terrance_roberson,2000,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,0.30,0.00,,1.04
3642,Charles,O'Bannon,Charles O'Bannon,"O'Bannon, Charles",C. O'Bannon,charles-obannon,1975-02-22T00:00:00,UCLA,USA,UCLA/USA,77.00,209.00,1,5,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,charles_o'bannon,1997,1998,N,Y,Y,1997,2,31,0.60,1.40,0.00,,3.54
321,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,78.00,180.00,2,2,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,shai_gilgeous-alexander,2018,2020,N,Y,Y,2018,1,11,5.90,4.70,,0.15,24.74
4495,Anthony,Roberson,Anthony Roberson,"Roberson, Anthony",A. Roberson,anthony-roberson,1983-02-14T00:00:00,Florida,USA,Florida/USA,74.00,180.00,3,5,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,anthony_roberson,2005,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.50,0.80,0.00,,5.14
2198,Owen,Wells,Owen Wells,"Wells, Owen",O. Wells,owen-wells,1950-12-09T00:00:00,Detroit,USA,Detroit/USA,79.00,200.00,0,30,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_owen_wells,1974,1974,N,Y,Y,1974,5,77,0.70,1.10,0.00,,4.04
2489,Petur,Gudmundsson,Petur Gudmundsson,"Gudmundsson, Petur",P. Gudmundsson,petur-gudmundsson,1958-10-30T00:00:00,Washington,USA,Washington/USA,86.00,260.00,3,35,Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_petur_gudmundsson,1981,1988,N,Y,Y,1981,3,61,1.00,3.80,0.00,,5.64
1080,Ben,Davis,Ben Davis,"Davis, Ben",B. Davis,ben-davis,1972-12-26T00:00:00,Arizona,USA,Arizona/USA,81.00,245.00,4,,Forward,Inactive,N,0,,,,,ben_davis,1996,1999,N,Y,Y,1996,2,43,0.10,1.30,0.00,,2.44
2612,Nate,Driggers,Nate Driggers,"Driggers, Nate",N. Driggers,nate-driggers,1973-10-12T00:00:00,Montevallo,USA,Montevallo/USA,77.00,215.00,0,27,Guard-Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,nate_driggers,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,0.40,1.50,0.00,,3.44
2089,Bob,Martin,Bob Martin,"Martin, Bob",B. Martin,bob-martin,1969-10-07T00:00:00,Minnesota,USA,Minnesota/USA,84.00,250.00,1,42,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_bob_martin,1993,1994,N,Y,Y,Undrafted,Undrafted,Undrafted,0.30,2.20,0.00,,3.14
2841,Trent,Tucker,Trent Tucker,"Tucker, Trent",T. Tucker,trent-tucker,1959-12-20T00:00:00,Minnesota,USA,Minnesota/USA,77.00,193.00,10,6,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_trent_tucker,1982,1992,N,Y,Y,1982,1,6,2.00,2.00,0.00,,9.24
1488,Tony,Snell,Tony Snell,"Snell, Tony",T. Snell,tony-snell,1991-11-10T00:00:00,New Mexico,USA,New Mexico/USA,78.00,213.00,7,19,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,tony_snell,2013,2020,N,Y,Y,2013,1,20,1.40,2.30,,0.07,6.64
529,Dick,Miller,Dick Miller,"Miller, Dick",D. Miller,dick-miller,1958-04-26T00:00:00,Toledo,USA,Toledo/USA,78.00,215.00,0,30,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_dick_miller,1980,1980,N,Y,Y,1980,2,40,0.60,0.90,0.00,,2.04
1388,Elie,Okobo,Elie Okobo,"Okobo, Elie",E. Okobo,elie-okobo,1997-10-23T00:00:00,Elan Bearnais,France,Elan Bearnais/France,75.00,190.00,2,2,Forward-Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,elie_okobo,2018,2019,Y,Y,Y,2018,2,31,2.20,1.70,0.00,,5.84
202,Michael,Wiley,Michael Wiley,"Wiley, Michael",M. Wiley,michael-wiley,1957-10-16T00:00:00,Long Beach State,USA,Long Beach State/USA,81.00,200.00,1,21,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_michael_wiley,1980,1981,N,Y,Y,1980,2,39,0.70,2.60,0.00,,8.44
1559,John,Block,John Block,"Block, John",J. Block,john-block,1944-04-16T00:00:00,Southern California,USA,Southern California/USA,82.00,207.00,9,35,Forward,Inactive,N,1610612745,Rockets,SDR,rockets,San Diego,HISTADD_john_block,1966,1975,N,Y,Y,1966,3,27,1.30,6.60,1.00,,12.94
18,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,77.00,215.00,1,24,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,garrison_mathews,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,0.40,1.70,,0.06,7.74
3168,Howie,Rader,Howie Rader,"Rader, Howie",H. Rader,howie-rader,1921-03-29T00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,73.00,190.00,0,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_howie_rader,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,1.10,,0.00,,2.34
4261,Ed,Stokes,Ed Stokes,"Stokes, Ed",E. Stokes,ed-stokes,1971-09-03T00:00:00,Arizona,USA,Arizona/USA,84.00,264.00,0,,Center,Inactive,N,0,,,,,ed_stokes,1997,1997,N,Y,Y,1993,2,35,0.30,1.00,0.00,,1.84
3192,Kelvin,Cato,Kelvin Cato,"Cato, Kelvin",K. Cato,kelvin-cato,1974-08-26T00:00:00,Iowa State,USA,Iowa State/USA,83.00,275.00,10,26,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,kelvin_cato,1997,2006,N,Y,Y,1997,1,15,0.50,5.30,0.00,,6.54
2991,Courtney,Fortson,Courtney Fortson,"Fortson, Courtney",C. Fortson,courtney-fortson,1988-05-23T00:00:00,Arkansas,USA,Arkansas/USA,71.00,185.00,1,9,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,courtney_fortson,2011,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,1.00,1.50,0.00,,4.54
364,Brian,Skinner,Brian Skinner,"Skinner, Brian",B. Skinner,brian-skinner,1976-05-19T00:00:00,Baylor,USA,Baylor/USA,81.00,255.00,13,,Forward-Center,Inactive,N,0,,,,,brian_skinner,1998,2011,N,Y,Y,1998,1,22,0.50,4.70,0.00,,5.74
2454,Donald,Royal,Donald Royal,"Royal, Donald",D. Royal,donald-royal,1966-05-22T00:00:00,Notre Dame,USA,Notre Dame/USA,80.00,218.00,7,5,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,donald_royal,1989,1997,N,Y,Y,1987,3,52,1.00,2.80,0.00,,7.34
1363,Fernando,Martin,Fernando Martin,"Martin, Fernando",F. Martin,fernando-martin,1962-03-25T00:00:00,Real Madrid,Spain,Real Madrid/Spain,81.00,220.00,0,10,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_fernando_martin,1986,1986,N,Y,Y,1985,2,38,0.40,1.20,0.00,,1.94
